partner_id,industry_gic2_code,partner_class_code,partner_gender,partner_name,partner_phone_number,partner_birth_year,partner_address,partner_open_date,partner_close_date
fd3e90fa-cb3a-4ea6-b85b-632654463746,Individual,I,F,Asia Ackermann,061 348 04 29,1956-01-27,"Pfisterstrasse 939
7118 St. Gallen",2012-09-12,
c338799a-9b4e-43ff-9207-82ea24910809,Individual,I,M,Nikolaos Bieri,+41 32 707 66 10,1975-12-23,"Favrestrasse 7
9499 Yverdon-les-Bains",2017-09-20,
08271a4a-3365-4eab-b749-a7f3ba65ac3b,Individual,S,,,,,,2018-03-04,
15b8046e-0523-4a31-b0f3-e4c2ff4c2cf5,Individual,S,,,,,,2021-06-19,
dc570d75-667d-4c6d-a8f0-65577f7102e8,Individual,I,M,Idriz Arnold,+41 26 905 91 72,2001-06-20,"Baurstrasse 40
3128 Aigle",2011-03-01,
f3fa3ab9-e6cf-4ebd-930c-e25f743425a5,Individual,I,F,Melissa Meili,+41 22 091 41 10,1951-10-13,"Zimmermannstrasse 6
7502 La Chaux-de-Fonds",2015-10-07,
d782148c-70fc-4d0d-ba2d-c536180e4f5f,Individual,I,M,Helmut Schlatter,+41 33 117 64 19,1973-11-28,"Hauserstrasse 9
8555 Gossau",2018-08-14,
355a2e19-ee87-49bb-8d29-7dc9dc161c33,Individual,I,M,Ulrich Brunner,+41 34 916 79 52,1965-11-23,"Haasstrasse 41
7817 Frauenfeld",2021-02-13,
fb4ea1db-8be4-478d-8d1b-a57cac7f9227,Individual,I,M,Adrian Staub,081 287 45 20,2001-10-13,"Steinmannstrasse 129
5625 Chur",2021-02-03,
01457110-8f78-48f0-835c-bc6d0840a473,Individual,I,M,Dino Felber,+41 32 499 99 48,1996-08-21,"Hessstrasse 96
1366 Montreux",2021-05-24,
0a83cdd6-f877-4472-9238-b54378ec0ad9,Individual,I,F,Georgette Tanner,052 483 50 73,1958-03-26,"Ritterstrasse 57
2309 Spreitenbach",2013-03-20,
eab60c78-2ba0-4443-9020-46b6001612d8,Food & beverage service activities,B,F,Blaser Probst AG,021 791 83 39,2002-10-23,"Wengerstrasse 181
3506 Nyon",2018-01-28,
d7ddfedb-3104-43e2-849c-680744338f60,Individual,I,F,Myrta Weber,+41 61 461 68 50,1973-04-15,"Spörristrasse 7
2565 Zollikofen",2014-12-15,
5ae3b333-2523-4cc4-ba7a-2f68d4977990,Individual,I,M,Leonhard Kuhn,081 322 71 66,1975-09-02,"Martistrasse 973
7234 Volketswil",2011-03-13,
d5f49f46-ec86-4c8d-9788-289942c48a45,Individual,I,M,Albert Keller,+41 31 230 62 08,1985-11-18,"Zieglerstrasse 8
5793 Riehen",2010-08-23,
06caea13-9054-4ffe-b41f-2c16156bea45,Individual,S,,,,,,2017-12-20,
a9f1caa5-0f55-4e9a-8d1e-19692376fc7f,Individual,I,F,Karina Schaller,+41 44 838 52 00,1960-01-31,"Winklerstrasse 61
7288 Volketswil",2019-10-02,
08da6d8c-5717-472d-95cc-8968e368ead0,Individual,I,F,Louise Fischer,+33 4 44 10 02 95,1986-11-08,"avenue Mathieu
20613 Gaudinnec",2016-10-10,
1aefa671-9507-4d04-ae37-3c4c3a2695e7,Individual,I,F,Susan Gimenez,+33 2 44 21 49 46,1968-10-17,"379, avenue Hoarau
47751 Valette",2017-02-23,
c6e736d4-751b-40dc-a961-a08b3d466619,Individual,I,F,Lisa Koch,+41 43 142 32 01,1988-12-21,"Lüthistrasse 64
5787 Siders",2016-03-25,
5a4747dd-5fa3-48b4-92aa-4bb1b2a688e0,Individual,I,M,Alessio Kälin,032 784 06 39,1982-07-21,"Betschartstrasse 102
7135 Freiburg",2014-12-21,
ab5662d5-8b83-4b0a-9299-db20fabc3dd0,Individual,I,M,Goran Martin,071 479 97 27,1982-03-01,"Freystrasse 21
9462 Bern",2020-12-09,
d12895f3-d4dd-4a4e-adc6-5c7d38556beb,Individual,S,,,,,,2022-11-24,
e432be39-8639-42fb-a7ed-7641fd123fcb,Individual,I,M,Edward Olson,442.379.4080x851,1955-12-09,"1844 Romero Spurs
Port James, FL 10333",2019-04-03,
29b3859f-190c-41d1-a3aa-86ac472b43bc,Individual,I,F,Berthe Jäggi,+41 31 673 94 81,1990-10-02,"Schneiderstrasse 4
6740 Bülach",2013-08-30,
ddc81520-730f-4c26-befe-ab9941954e65,Individual,I,F,Marica Mayer,091 436 69 23,1985-07-09,"Probststrasse 9
3333 Kriens",2010-04-28,
55695e41-7052-4ed4-9059-1ca038768c39,Individual,S,,,,,,2023-10-01,
1e83f47d-1617-4f73-801f-3041878d47f1,Individual,I,F,Lucy Schenk,+41 22 526 56 29,1980-12-17,"Zollingerstrasse 368
7103 Altstätten",2014-12-19,
a6b7261d-7008-4028-a09e-fedd909ebf17,Individual,I,M,Paulo Schneider,+41 26 314 05 98,1997-09-25,"Kägistrasse 7
5649 Val-de-Ruz",2014-05-07,
bf8553cf-2afd-4750-a99d-84fb69013df7,Individual,S,,,,,,2022-10-05,
391c95b0-48eb-4f70-aa48-3c42d2edfcf3,Individual,I,F,Nadia Berger,071 847 52 36,2002-10-18,"Schäferstrasse 69
5489 Uzwil",2016-07-02,
6b013a82-3972-4de9-9c67-04bf96ce11ab,Individual,I,F,Selina Schoch,+41 55 006 78 41,1988-02-10,"Eugsterstrasse 98
3133 Yverdon-les-Bains",2014-03-07,
0765bf6b-fb99-427a-a593-3664ac796438,Individual,I,F,Tabea Gasser,024 512 61 02,1971-01-05,"Walterstrasse 965
8162 Oberwil",2019-10-08,
a49e1bb1-5b5c-40a4-960b-617708de2c64,Individual,I,F,Elina Senn,+41 34 806 96 42,1962-12-05,"Benzstrasse 62
7733 Rheinfelden",2011-08-25,
db948705-47e3-4c1d-a268-9f26310e00a3,Individual,I,F,Branka Siegrist,071 574 96 04,1952-12-02,"Zehnderstrasse 66
9165 Affoltern",2019-11-24,
d2a878dd-b258-40b1-9c49-585311bb4368,Individual,I,F,Kathrin Amrein,033 267 26 03,1977-10-04,"Pfisterstrasse 2
7228 Biel/Bienne",2015-11-20,
eb3b80b0-3ecb-4a65-83fc-38f787588735,Individual,I,F,Michèle Schweizer,027 665 11 37,1955-04-03,"Scherrerstrasse 552
8385 Amriswil",2019-01-15,
82272ab1-4bd1-48b9-b5eb-08bad2d94007,Individual,I,M,Rafael Hoffmann,034 896 91 40,1979-05-15,"Haasstrasse 95
7490 Urdorf",2020-01-29,
d02dc3e2-803d-4f66-b779-8ed278c60988,Individual,I,F,Suzanne Kägi,+41 56 975 55 38,1989-02-07,"Baumgartnerstrasse 94
7345 Vernier",2014-05-22,
85380914-d349-4716-9495-5848eaa9a750,Individual,S,,,,,,2015-07-22,
183fa69b-813a-4538-a449-8b5921358531,Individual,I,F,Sybille Kaiser,041 879 88 63,1970-05-24,"Baderstrasse 86
8865 Thun",2017-05-20,
3a24d584-b239-4246-b4e3-6fad47444a42,Individual,I,,Elif Ferrari,052 092 96 12,1953-02-16,"Meisterstrasse 84
6674 Zofingen",2022-02-21,
a2c9492e-b00d-472b-942a-93a18f96c7ca,Individual,I,M,Christopher Stadelmann,+41 33 406 99 23,1959-12-22,"Jäggistrasse 688
2029 Chêne-Bougeries",2011-12-18,
7f4948fb-8adb-4696-8e82-5078bf4c841e,Individual,I,,Ottilia Spörri,+41 31 031 88 64,1975-08-05,"Bühlmannstrasse 76
7625 Opfikon",2010-11-10,
55c191de-a23b-49ab-8106-896738491cac,Individual,I,F,Greta Fuchs,+41 41 964 89 81,1997-09-04,"Benzstrasse 39
4019 Oftringen",2017-03-07,
cd5d9d4a-fbf1-4541-8b2a-81dead2d0c0b,Individual,I,M,Serkan Lüthi,+41 61 942 69 18,2001-05-13,"Jennistrasse 68
5181 Sarnen",2012-06-06,
04b82639-7e83-43f6-a515-38859212048f,Individual,S,,,,,,2015-09-22,
bbdaaac4-761c-4fb3-8e4e-5b39fe5e63e1,Individual,I,M,Stéphane Wegmann,+41 81 648 40 25,1973-11-26,"Kaiserstrasse 33
3633 Münsingen",2021-01-12,
7fb711e7-b9a4-4060-8fb2-95b2a07a0fdf,Individual,I,F,Nikolina Wirth,+41 24 501 08 54,1988-06-27,"Ackermannstrasse 92
8791 Flawil",2018-05-22,
3ada6d56-31a8-454c-8310-bf1c9b41a055,Individual,I,M,Albrecht Geiger,+41 41 795 59 94,1989-05-22,"Hoffmannstrasse 39
9081 St. Gallen",2016-06-09,
ebf3d61a-c03f-43b8-9993-e634e9a20c47,Individual,I,F,Maryline Bauer,061 554 55 40,1976-11-02,"Moserstrasse 20
4801 Bern",2014-10-04,
dea8bc20-fa39-45ce-a709-5de0b69b3854,Individual,I,M,Fatih Bosshard,+41 24 226 09 55,1958-08-30,"Siegriststrasse 389
7910 Davos",2021-07-22,
45012826-3ff0-42e7-b02b-2d65a0b70bea,Individual,I,M,Jakub Schumacher,+41 91 339 39 16,1962-03-22,"Hotzstrasse 985
5916 Uster",2015-03-24,
7efca024-59f9-45dc-a349-831ca77e8d25,Individual,I,F,Kristin Winkler,056 659 65 78,1960-12-21,"Merzstrasse 92
2421 Opfikon",2013-10-02,
b189a012-e0ee-4bea-a50e-90cdd84aecd4,Individual,I,F,Lea Leunberger,+41 31 239 89 74,1962-10-20,"Bergerstrasse 80
1637 Val-de-Ruz",2015-06-01,
4b6e1806-8188-4cf6-b903-bfc005ab7918,Individual,I,F,Sharon Bernasconi,+41 61 674 89 61,1994-06-12,"Bauerstrasse 72
6346 Montreux",2016-09-20,
fd533cbf-6906-4d9c-8ca4-a3944ae13ce3,Individual,I,M,Jordan Zbinden,+41 24 127 23 47,1963-01-04,"Moserstrasse 65
1954 Schaffhausen",2021-08-30,
8a9f4981-e3a1-4cab-afc6-ca48197c3f97,Individual,I,F,Wilma Leu,032 453 46 68,1967-01-11,"Kälinstrasse 82
2794 Delsberg",2016-04-06,
41865d87-c60c-441c-926f-db76fb2b24c5,Individual,I,F,Adele Marti,021 018 43 81,1992-04-15,"Bättigstrasse 55
7974 Richterswil",2013-05-21,
cbc55779-0f60-4fc4-949a-39a1282b091f,Individual,I,F,Käthe Senn,+41 32 264 65 69,1974-01-18,"Stockerstrasse 69
6622 Villars-sur-Glâne",2011-05-20,
28d675bd-2fb8-42e3-b4cc-7fb52cf1e4d2,Individual,I,M,Tony Meister,+49 (0) 8318 048295,2000-07-16,"Maria-Theresia-Käster-Platz 104
37501 Deggendorf",2020-04-25,
a8140b04-9763-4127-a2a3-9f8f57316218,Individual,I,F,Lisette Zimmermann,+41 31 279 82 17,1989-07-31,"Tannerstrasse 75
2791 Gossau",2022-08-26,
471d4ca0-5c42-49a9-9b45-daca938f13a4,Individual,I,F,Silvana Wenger,055 075 70 64,1979-09-29,"Gloorstrasse 73
6479 Wallisellen",2014-11-03,
4a136547-bbe9-483b-b51b-8db29b71fcfd,Individual,I,F,Romane Hunziker,024 380 99 38,1991-09-08,"Fischerstrasse 35
4324 Gossau",2020-03-22,
e076e682-a511-4b30-a694-75b1fe7245a9,Individual,I,F,Sheila Sigrist,+41 55 782 41 26,2000-05-24,"Reystrasse 38
8205 Sursee",2011-12-02,
f70975cb-af2f-4c76-bc19-f88ebc3de56e,Individual,I,F,Xenia Mayer,+41 21 716 19 18,1955-09-10,"Hessstrasse 82
4128 Neuhausen",2018-10-10,
c16d287b-3bed-404e-b885-bd69d53f5db9,Individual,I,F,Andrée Lüthi,+41 43 763 32 29,1983-03-31,"Stadelmannstrasse 74
1805 Neuhausen",2021-05-08,
21fc4df5-39ef-4c5a-af09-6162664929c8,Individual,I,,Alessia Baumann,+41 34 745 62 79,1959-02-04,"Kernstrasse 53
5447 Meyrin",2021-04-14,
0f81248a-ef48-40a7-be61-2da1187f5d80,Individual,I,F,Ayse Arnold,062 762 62 18,1983-10-12,"Ernistrasse 64
9534 Aesch",2021-03-06,
67324be9-9522-411c-88f0-28b34d5c36ab,Individual,I,F,Giuliana Huber,+41 24 648 59 93,2001-07-12,"Braunstrasse 60
2899 Spiez",2020-01-26,
b35d83bc-de73-42bb-b40f-c879925e49bd,Individual,I,F,Elif Roth,071 138 36 58,1969-05-28,"Schaubstrasse 1
4453 Illnau-Effretikon",2017-09-20,
576c317c-e3c4-4723-8524-594baed486ec,Individual,I,F,Tina Jäggi,033 447 83 62,1977-05-15,"Zieglerstrasse 65
5478 Lyss",2012-08-30,
836b28aa-f959-466d-8776-0e782e2f3097,Individual,S,,,,,,2023-04-01,
415d51f4-e739-4700-ab41-cce49d9c8f4d,Individual,I,F,Amira Erni,+41 56 047 73 82,1968-02-14,"Widmerstrasse 18
3261 Naters",2012-04-21,
ab2f226c-eec8-4422-8fc4-0bbed82bc8f0,Individual,I,M,Benjamin Williams,695-219-8863,1968-11-21,"351 Frey Junctions
Pattersonside, AZ 41706",2022-03-13,
8f192a90-1b07-4762-8b3d-ba1f0f649c15,Individual,I,F,Vesna Gut,+41 56 469 91 66,1952-10-26,"Winklerstrasse 9
5423 St. Gallen",2010-10-12,
dd31d7e0-d9f3-4440-a559-8b93ab904ae1,Individual,I,F,Edith Egger,032 146 06 30,1991-06-03,"Islerstrasse 8
4316 Oftringen",2016-09-01,
4baf25cb-f10e-43e4-b56c-33f2ede7044e,Individual,I,M,Laszlo Isler,+41 21 540 68 10,1951-02-16,"Bucherstrasse 98
4029 Lausanne",2017-10-02,
b8f669bb-858b-41fb-8049-0f64dfdf9bae,Individual,I,F,Aurelia Christen,033 923 89 92,1955-06-05,"Schweizerstrasse 7
1184 Flawil",2022-05-18,
56f3c5ae-b1b2-42e6-9d79-5c35ae5213e2,Individual,I,F,Daisy Lanz,+41 22 488 43 93,1976-02-13,"Gloorstrasse 10
7653 Reinach",2012-10-26,
00783e23-8cf3-44f6-9d8a-ca624853d988,Individual,I,M,Marjan Hess,062 533 58 23,1953-07-29,"Scheideggerstrasse 67
7169 Reinach",2022-03-10,
2b12e41f-7d6c-4277-a150-ced40b1ac6c1,Investment intermediation,B,M,Mayer GmbH,061 802 79 06,1984-03-01,"Jäggistrasse 23
7897 Suhr",2018-02-14,
91b09a20-671a-424b-b7a8-9938204c6f1c,Individual,I,M,Jean-Marc Benz,044 386 58 48,1986-04-08,"Bergerstrasse 735
6731 Villars-sur-Glâne",2011-07-08,
a8686e0c-a514-4a97-b65e-0745f9557c1d,Individual,I,F,Jessica Rüegg,062 547 77 06,1962-08-01,"Häfligerstrasse 18
4436 Aigle",2010-09-25,
b673c96a-2a79-4a67-a031-67824fae38bb,Individual,I,,Susan Kägi,+41 62 650 20 47,1997-02-02,"Fischerstrasse 59
3828 Steinhausen",2013-05-25,
c2a0511e-703f-454f-856e-ddd92615a3da,Individual,I,F,Nuria Meyer,+41 24 269 75 73,1982-01-10,"Ferraristrasse 28
8857 Biel/Bienne",2021-05-22,
61576a0a-2369-4de4-b527-601ed4b9521d,Individual,I,F,Annina Peter,+41 71 040 85 15,1992-03-23,"Knechtstrasse 1
1272 Volketswil",2016-10-25,
ce80df09-87ee-4e36-91f5-343cb65e5c9e,Individual,I,F,Odette Steiner,+41 21 987 16 22,1976-06-21,"Peterstrasse 24
7642 Zofingen",2017-02-01,
96683cd7-af37-44d4-9b0a-9c4dbe784a95,Individual,I,M,Norman Fischer,061 274 59 53,1965-05-14,"Wirthstrasse 70
8314 Val-de-Travers",2011-04-15,
0dd84c23-3db2-4c71-81d1-0189e819485e,Individual,I,F,Susan Schärer,032 477 24 89,1955-07-31,"Brunnerstrasse 17
4121 Maur",2019-01-01,
17ccdcea-4e3b-4532-86c4-10163b56a163,Individual,I,M,Javier Portmann,071 321 57 19,1982-11-07,"Mettlerstrasse 10
7432 Nyon",2015-07-13,
7bccd31e-0cb9-4f43-9917-2f6d7f6b3d27,Individual,I,F,Lucia Hotz,021 520 23 11,1994-11-16,"Merzstrasse 415
5629 Steinhausen",2015-08-23,
51575a5d-24c9-414f-9402-3e46b4e25b07,Individual,S,,,,,,2018-08-03,
b923f5c1-520c-4a0b-9f6a-830534b77a3c,Individual,S,,,,,,2014-03-21,
19d3dbec-3a3d-4eb7-a0c6-d7ab38b60fca,Individual,I,,Inês Fuchs,026 767 48 10,1984-01-16,"Lustenbergerstrasse 72
7254 Dübendorf",2010-09-27,
abc484b5-3c5d-49dc-958f-66a38203e355,Individual,I,M,Hanspeter Schweizer,032 243 61 46,1981-08-25,"Fischerstrasse 57
4464 Winterthur",2019-03-24,
76d139ec-80fd-40ca-8df3-28fc7d74e8ec,Individual,I,F,Françoise Bosshard,+41 56 765 13 72,1963-07-24,"Meierstrasse 34
1743 Yverdon-les-Bains",2022-11-25,
8afc2ca1-7e24-4dab-8bf6-0f5a5c131731,Individual,I,F,Adelina Hotz,+41 43 857 20 57,1950-01-26,"Gloorstrasse 7
6708 Locarno",2020-11-04,
ea760c7c-92c4-4ba0-a353-bbc58ec52d9f,Individual,I,M,Metin Schwarz,031 556 24 89,1955-11-24,"Maurerstrasse 94
7503 Opfikon",2015-09-07,
f5fd55d5-b574-4104-bb58-14141a147cec,Individual,I,,Ursula Brun,024 552 08 88,1971-12-16,"Joststrasse 5
9272 Emmen",2013-08-05,
79d0ba28-ef8e-4c1f-933b-48b7763d3e5e,Individual,I,M,Noël Huber,+41 81 611 50 07,1973-05-03,"Jäggistrasse 55
4844 Amriswil",2016-04-03,
2a4deb68-1d3c-43d6-a9d1-21de67df3732,Individual,I,M,Rémy Bourgeois,+33 3 86 59 62 53,1964-02-18,"44, rue de Le Gall
87634 Petit-sur-Weiss",2011-01-19,
90d2a2a3-71ac-4859-ab8c-e841ac5ba64c,Individual,I,F,Nadine Furrer,+41 27 748 55 08,1996-08-15,"Herzogstrasse 954
6895 Nyon",2021-06-12,
aaa4d472-313b-42ff-b505-125733ce4a12,Individual,I,M,Ahmed Grob,055 236 56 45,1955-01-27,"Hoferstrasse 597
3944 Einsiedeln",2021-11-20,
caa9f3b8-9bf6-41eb-a431-0ba270fa8ccb,Individual,I,F,Marisa Schärer,022 210 71 48,1971-02-23,"Meierstrasse 6
1349 Ebikon",2017-09-09,
8bea2c16-fa77-44b8-b872-d1a8e81d1046,Individual,I,F,Pascale Steiger,043 605 03 56,1993-01-01,"Bergerstrasse 217
8243 Meyrin",2012-03-14,
fd200db8-cfc1-4937-9a60-18b8298d452e,Individual,I,F,Antoinette Labbé,0479205441,1960-06-06,"88, chemin de Benoit
97361 Saint Alfred-sur-Mer",2013-01-01,
f25ce981-8edc-4156-be87-40ca682e40d0,Individual,I,F,Viviana Iten,027 033 99 46,1953-08-04,"Hofmannstrasse 35
6898 Wald",2020-03-31,
f69bf7ce-3f90-4ceb-bd4e-45a7934ce943,Individual,I,F,Valerie Tate,886-325-8006x446,2000-01-17,"15764 Jonathan Flats
Colestad, MN 46674",2022-04-11,
e966590f-1a18-4edd-a812-dfb095ebeff6,Individual,I,F,Cinzia Walter,+41 32 892 75 42,1980-08-29,"Eggerstrasse 52
7271 Gland",2020-03-08,
b16f9761-2774-4f36-8c3f-e1e4d5c146e7,Individual,I,F,Rafaela Hug,+41 21 637 12 58,1971-04-29,"Schallerstrasse 94
7765 Horgen",2021-09-06,
31c4e9aa-b98e-4902-97ce-039c0db53ae5,Individual,I,M,Karl-Heinz Lutz,+41 44 317 81 23,1969-02-07,"Itenstrasse 96
3872 Val-de-Ruz",2012-03-19,
98539bb8-5181-4700-a285-2a20f12af549,Individual,I,F,Joelle Schoch,+41 32 617 34 04,1955-09-02,"Kägistrasse 911
1945 Lausanne",2019-01-07,
d6415a86-ec27-445b-9120-0e2823c46a80,Individual,I,F,Manuela Bühlmann,+41 44 974 49 39,1957-04-10,"Bachmannstrasse 169
9623 Worb",2013-07-29,
45362a3f-95a8-4629-aecb-6a58cfbde5e5,Individual,I,F,Kiara Lanz,062 163 49 87,1961-04-27,"Thommenstrasse 38
5942 Schaffhausen",2019-06-22,
d076d455-22ef-477c-808a-4e8c385748b5,Individual,I,M,Rexhep Hauser,034 280 81 30,1959-07-17,"Lutzstrasse 400
3219 Aesch",2016-08-16,
8fead33f-d89f-4b8e-9fac-ffc37f475f8b,Individual,I,M,Gebhard Bühlmann,031 418 72 12,1995-12-28,"Stockerstrasse 23
4804 Naters",2021-07-26,
42067104-580d-4b0a-98be-e5603fe9829b,Individual,S,,,,,,2019-09-30,
6ddb5e73-97ce-46b9-9c86-c17bad458deb,Individual,I,M,Leandro Hürlimann,+41 22 858 69 84,1983-09-14,"Hunzikerstrasse 45
5597 Davos",2019-08-26,
26190d5f-4bf3-487d-a9c1-c52e41b61e1b,Individual,I,F,Rita Schärer,+41 24 796 53 47,1965-11-09,"Mayerstrasse 4
2661 Neuenburg",2014-05-19,
fdcfe6fa-0b80-4ed1-8fd3-a193250b445a,Individual,I,F,Lydie Seiler,031 022 80 80,1997-05-17,"Hoferstrasse 178
6851 Thônex",2012-11-10,
752f7e45-1793-4ca6-941f-46af75183cdf,Individual,I,M,Clemens Häfliger,021 268 73 20,1997-05-04,"Baumannstrasse 55
7974 Luzern",2015-11-24,
78648ef3-5288-4fe8-b0fa-66ddc1cd79ab,Individual,I,F,Vivienne Egli,+41 44 595 62 05,2002-04-21,"Scherrerstrasse 42
4643 Siders",2015-02-11,
9186be86-9d7a-4c9e-9f85-a5526b800d1f,Management of real estate,B,F,Stalder Hunziker & Partner,062 828 21 41,1982-06-20,"Pfisterstrasse 1
7610 Gossau",2013-10-07,
4b86e040-c01a-44bc-92ce-c72d034c02fe,Individual,I,M,Filippo Portmann,033 350 96 42,1991-01-28,"Staubstrasse 1
6281 Burgdorf",2011-09-04,
d06f19cb-528a-4372-8fee-71c561ffa2b7,Individual,I,,Kaltrina Seiler,032 302 18 21,1963-05-28,"Baumgartnerstrasse 421
4350 Schlieren",2019-01-30,
4a6986d8-4919-4182-a1a8-f314a231813c,Individual,I,F,Mirlinda Zürcher,+41 21 782 99 27,1997-01-10,"Wagnerstrasse 831
8301 Val-de-Travers",2015-06-01,
e9259356-f5ab-482a-b484-47fd1c14b3a5,Individual,I,F,Ricarda Schleich,+49(0)3345335383,1977-02-27,"Mia-Baum-Platz 6/1
87841 Olpe",2022-01-15,
849bdd5c-25b0-4bba-af30-cb2377af56db,Individual,I,F,Erika Geiger,091 993 18 67,1981-04-07,"Tannerstrasse 290
8011 Neuhausen",2011-10-01,
2b49ef57-2edc-4ce0-a180-cba87406a347,Individual,I,F,Juliette Steffen,+41 81 439 53 65,1983-11-22,"Freystrasse 428
3962 Baar",2021-05-29,
d5c6456e-73eb-40e1-a7d0-6f8c8d3000ce,Individual,I,M,Miodrag Hirt,033 504 70 09,1960-03-14,"Gerberstrasse 16
4079 Brig-Glis",2015-04-07,
2a0429e0-d4d0-4064-a868-2d4e34585544,Individual,S,,,,,,2023-05-05,
993aa0c3-7dd1-4c3d-a854-38942128752b,Individual,I,F,Aleksandra Hauser,+41 26 873 78 18,1953-09-22,"Schallerstrasse 73
1402 Spiez",2015-06-22,
3e36161e-217a-4753-8f69-89b84a4de598,Individual,I,F,Aylin Rey,+41 44 592 59 72,1967-02-13,"Hunzikerstrasse 33
1834 Volketswil",2018-12-23,
99f2acc8-2ba0-452b-a177-b45f3d2781bf,Individual,I,F,Adriana Zürcher,+41 71 893 63 16,1980-07-29,"Brunnerstrasse 6
5361 Belp",2016-06-24,
0c64450f-9b03-4084-8446-8e378aa81d34,Individual,I,M,Miodrag Hirt,062 211 53 13,1950-07-25,"Pfisterstrasse 87
5727 Horw",2012-04-03,
09dcc502-9e06-4757-8f56-5b7fcd858ee5,"Hotels, inns & guesthouses w. rest.",B,F,Mäder & Söhne,+41 33 461 09 62,1991-07-30,"Schmidtstrasse 24
7118 Muttenz",2010-03-01,
5a20ce80-9795-4b0e-bfc0-64d3f8d1172a,Individual,I,M,Roberto Sigrist,+41 21 486 42 98,1981-06-06,"Kuhnstrasse 87
2076 St. Gallen",2013-05-28,
c67b89dc-406d-47cd-925f-886fa3168d12,Individual,S,,,,,,2023-04-19,
ef275d65-0a5b-4c10-8d6f-ce7cd8cfc6e5,Individual,I,F,Sonja Arnold,+41 32 777 58 40,1979-10-28,"Hoferstrasse 49
5451 Horw",2015-05-07,
ef2bf70c-bab0-4631-a162-59d88641a4d2,Individual,I,F,Gaia Bachmann,043 152 86 63,1955-02-15,"Studerstrasse 7
4539 Renens",2017-03-18,
444ce5e7-ac06-4614-95ee-c1140362bf95,Individual,I,M,Joshua Gomez,863-533-9832x97304,1956-05-24,"1999 Ashley Cape Suite 266
New Patricia, PA 57367",2012-06-08,
dafaf30f-1238-4814-a3dc-a4b89d1a2d5f,Individual,I,F,Aylin Wolf,081 192 45 49,1954-09-22,"Bianchistrasse 5
3980 Chur",2011-07-28,
680efe77-3dbd-4834-847d-2c3353cdd733,Individual,I,F,Helena Baumann,062 004 06 41,1975-06-25,"Lüthistrasse 84
7214 Naters",2011-05-28,
811de0c9-4572-4e9a-a436-415aeb048d65,Buying & selling of own real estate,B,F,Käser Stöckli AG,+41 24 310 47 34,1966-05-22,"Fuchsstrasse 55
3963 Renens",2021-05-23,
9855cc2c-dc5c-4e2b-a66e-e26344531bfa,Individual,I,F,Aferdita Beck,021 102 34 90,1995-04-19,"Ammannstrasse 41
1693 Horgen",2021-02-03,
d638a505-4490-4231-8c1b-de4e549cf810,Individual,I,F,Léna Vogt,022 597 64 70,1953-11-26,"Hafnerstrasse 72
6624 Stäfa",2016-02-09,
860861de-9fdb-4b31-9f45-36a2af64901f,Individual,I,F,Verena Vogel,+41 31 690 21 69,1954-09-30,"Meierstrasse 77
3371 Illnau-Effretikon",2016-04-02,
217de5d2-f160-4fc3-a545-61145b666b87,Individual,S,,,,,,2020-06-16,
57e8eea1-6c58-4db4-bc92-1dc0b81f518b,Individual,I,M,Tommaso Moser,+41 71 835 69 30,1979-01-12,"Schwabstrasse 74
5663 Thônex",2011-03-14,
67fa2d40-0d7f-4900-a9af-7d0d89cf295d,Individual,I,M,Donato Jäggi,034 898 24 61,1996-07-03,"Hoferstrasse 24
1002 Volketswil",2019-04-22,
648508e1-1f7c-49d3-8e58-681930da4e48,Individual,I,F,Michelle Probst,021 731 92 68,1976-09-08,"Eggerstrasse 968
2359 Wallisellen",2016-03-11,
b865016b-e80d-444f-81d5-331ab8f4b218,Individual,I,M,Muhammad Herzog,052 293 53 34,1987-01-18,"Burristrasse 53
3587 Wil",2012-10-20,
cc520cab-3e96-4c56-aed2-0efec983e2fc,Individual,I,,Shqipe Haas,+41 81 497 47 62,1954-03-01,"Hafnerstrasse 8
2995 Crans-Montana",2010-11-18,
0ca748b3-1db3-4621-9981-7287bba4e0d1,Individual,S,,,,,,2020-12-05,
11ac97e8-8442-44e7-8d4d-ba34d1fedd6d,Individual,I,F,Ljiljana Hasler,061 938 29 71,1953-01-22,"Hermannstrasse 5
6028 Zollikon",2017-10-02,
37393912-532b-48c3-9da8-687b48bace62,Individual,I,F,Kata Wüthrich,+41 24 904 70 42,1969-12-27,"Weibelstrasse 333
5910 Biel/Bienne",2021-09-15,
da5ffcf1-2c03-4387-88bc-f80d8ef40c95,Individual,I,M,Herbert Martin,+41 56 236 61 26,1984-02-11,"Lanzstrasse 98
4053 Le Grand-Saconnex",2018-02-28,
82478f09-fbb1-4b6b-88dd-1331cf3e1b5d,Individual,I,M,Erion Beck,+41 62 937 12 68,1966-10-25,"Ferraristrasse 392
2788 Emmen",2020-04-15,
035fefe9-c247-4027-b266-11596c4612f4,Individual,I,M,Endrit Furrer,+41 55 582 43 04,1963-01-30,"Kohlerstrasse 53
1119 Uzwil",2013-07-08,
e31eab69-b6a5-4a7b-ab14-524fc065a5ad,Individual,I,F,Joanna Roth,+41 55 250 26 83,1989-01-27,"Widmerstrasse 2
1851 Kloten",2014-07-19,
